dme2_000001902;size=311;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Hemiscylliidae(1.00),g:Chiloscyllium(1.00),s:Chiloscyllium_punctatum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Hemiscylliidae,g:Chiloscyllium,s:Chiloscyllium_punctatum
dme2_000000438;size=1708;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Orectolobiformes(1.00),f:Stegostomatidae(1.00),g:Stegostoma(1.00),s:Stegostoma_tigrinum(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Orectolobiformes,f:Stegostomatidae,g:Stegostoma,s:Stegostoma_tigrinum
dme2_000000447;size=461;				
dme2_000000289;size=351;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Gnathanodon(1.00),s:Gnathanodon_speciosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus
dme2_000001675;size=250;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Salmoniformes(1.00),f:Salmonidae(1.00),g:Salmo(1.00),s:Salmo_salar(0.99)	+	k:Animalia,p:Chordata,c:Teleostei,o:Salmoniformes,f:Salmonidae,g:Salmo,s:Salmo_salar
dme2_000001915;size=326;				
dme2_000005288;size=275;				
dme2_000002221;size=320;				
dme2_000000098;size=327;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(0.10),f:Scombridae(0.10),g:Euthynnus(0.10),s:Euthynnus_affinis(0.07)	+	k:Animalia,p:Chordata,c:Teleostei
dme2_000004381;size=359;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Acanthuriformes(0.43),f:Acanthuridae(0.32),g:Acanthurus(0.32),s:Acanthurus_olivaceus(0.07)	+	k:Animalia,p:Chordata,c:Teleostei
dme2_000006597;size=252;				
dme2_000000295;size=357;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.83),s:Melanogrammus_aeglefinus(0.83)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Melanogrammus,s:Melanogrammus_aeglefinus
dme2_000000919;size=1393;				
dme2_000003526;size=246;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Rhinopristiformes(0.99),f:Rhinobatidae(0.90),g:Rhinobatos(0.90),s:Rhinobatos_rhinobatos(0.72)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Rhinopristiformes,f:Rhinobatidae,g:Rhinobatos,s:Rhinobatos_rhinobatos
dme2_000001171;size=414;				
dme2_000001155;size=256;				
dme2_000008423;size=300;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Scombriformes(1.00),f:Scombridae(1.00),g:Scomber(1.00),s:Scomber_scombrus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Scombriformes,f:Scombridae,g:Scomber,s:Scomber_scombrus
dme2_000019802;size=267;				
dme2_000002793;size=535;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Acanthuriformes(0.44),f:Acanthuridae(0.43),g:Acanthurus(0.23),s:Acanthurus_thompsoni(0.13)	+	k:Animalia,p:Chordata,c:Teleostei
dme2_000003067;size=325;				
dme2_000003080;size=251;				
dme2_000002660;size=495;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Acanthuriformes(1.00),f:Chaetodontidae(1.00),g:Heniochus(1.00),s:Heniochus_monoceros(0.75)	+	k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Heniochus,s:Heniochus_monoceros
dme2_000002053;size=534;				
dme2_000002542;size=245;				
dme2_000001494;size=205;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Pollachius(0.08),s:Pollachius_pollachius(0.07)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae
dme2_000005613;size=228;				
dme2_000004090;size=212;				
dme2_000002408;size=220;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(0.99),s:Hypanus_say(0.93)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_say
dme2_000005590;size=391;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Trachinotus(1.00),s:Trachinotus_rhodopus(0.98)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Trachinotus,s:Trachinotus_rhodopus
dme2_000000116;size=436;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Acanthuriformes(1.00),f:Chaetodontidae(1.00),g:Heniochus(1.00),s:Heniochus_acuminatus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Acanthuriformes,f:Chaetodontidae,g:Heniochus,s:Heniochus_acuminatus
dme2_000012267;size=189;				
dme2_000003758;size=233;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Gnathanodon(1.00),s:Gnathanodon_speciosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus
dme2_000003695;size=406;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(1.00),s:Melanogrammus_aeglefinus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Melanogrammus,s:Melanogrammus_aeglefinus
dme2_000001882;size=200;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Melanogrammus(0.68),s:Melanogrammus_aeglefinus(0.68)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae
dme2_000000192;size=226;				
dme2_000004231;size=211;				
dme2_000000709;size=200;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Carangiformes(1.00),f:Carangidae(1.00),g:Gnathanodon(1.00),s:Gnathanodon_speciosus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Carangiformes,f:Carangidae,g:Gnathanodon,s:Gnathanodon_speciosus
dme2_000003345;size=154;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Tetraodontiformes(1.00),f:Balistidae(1.00),g:Odonus(1.00),s:Odonus_niger(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Tetraodontiformes,f:Balistidae,g:Odonus,s:Odonus_niger
dme2_000000401;size=218;				
dme2_000000307;size=199;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Monodactylidae(1.00),g:Monodactylus(1.00),s:Monodactylus_argenteus(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Monodactylidae,g:Monodactylus,s:Monodactylus_argenteus
